Record ID,Company Name,Industry,Carbon Emissions (MT),Water Usage (m^3),Energy Consumption (MWh),Waste Generation (MT),Recycling Rate (%),Supply Chain Sustainability Score,Employee Transportation Mode,Renewable Energy Use (%),Sustainability Training,Community Engagement Score,Sustainability Reporting Frequency,Eco-friendly Product Lines (%),Investment in Sustainability (USD),Third-party Sustainability Certification,Customer Feedback Score on Sustainability,Sustainable Packaging Initiatives,Likelihood of Achieving Sustainability Goals,Sustainability_Goals_Segment,Engagement Impact Score,Unrenewable Energy (MWh),Energy Tax,Carbon Tax,Carbon Emissions relative to industry average (%),Water Usage relative to industry average (%),Energy Consumption relative to industry average (%),Waste Generation relative to industry average (%),Energy Tax difference from industry average ($),Carbon Tax difference from industry average ($),Renew-Energy difference from industry (%),Recycling Rate difference from industry (%),Eco-friendly Product Lines difference from industry (%),Sustainable Packaging Initiatives difference from industry,Investment amount difference from industry average ($)
1191.0,Company_1191,Textile,15212.0,537692.0,11458.0,19781.0,78.41,91.0,Public Transport,17.74,Yes,52.0,Annually,11.06,4399896.0,Yes,71.0,1.0,0.77,High,137.0,9425.3508,2090.5428074399997,760.6,-40.0893942358019,9.043568895127994,-54.72629998725789,58.46789116343606,-1028.417982315038,-508.95818639798483,-26.97346977329975,27.432311083123416,-33.26723551637279,-1.9288413098236776,1878491.5388292787
1203.0,Company_1203,Textile,7468.0,104708.0,9773.0,6635.0,45.1,54.0,Bike,56.85,No,93.0,Annually,56.76,1755980.0,No,59.0,2.0,0.29,Low,63.0,4217.0495,935.3415791,373.4,-70.58819327852804,-78.76528940011929,-61.384197047955254,-46.84624347255456,-2183.619210655038,-896.1581863979849,12.136530226700252,-5.877688916876579,12.432764483627203,-0.9288413098236776,-765424.4611707213
1206.0,Company_1206,Textile,1122.0,864632.0,15141.0,18693.0,50.92,90.0,Public Transport,78.76,Yes,54.0,Quarterly,37.61,910727.0,No,87.0,5.0,0.64,High,161.0,3215.9483999999993,713.2973551199998,56.1,-95.5811399114232,75.34677670661328,-40.17375703500363,49.75179664921441,-2405.663434635038,-1213.458186397985,34.046530226700256,-0.057688916876578844,-6.717235516372796,2.0711586901763224,-1610677.4611707213
1212.0,Company_1212,Textile,46084.0,770579.0,39847.0,7577.0,32.13,72.0,Bike,55.78,No,59.0,Annually,77.6,2904759.0,Yes,70.0,6.0,0.97,High,119.0,17620.343399999998,3908.1921661199995,2304.2,81.49621062564457,56.272892800411455,57.446423844277795,-39.299771935425156,789.2313763649618,1034.641813602015,11.066530226700252,-18.847688916876578,33.2727644836272,3.0711586901763224,383354.53882927867
1218.0,Company_1218,Textile,33500.0,960812.0,33617.0,24996.0,74.98,40.0,Car,76.85,Yes,41.0,Bi-annually,50.39,3815685.0,Yes,79.0,1.0,0.69,High,193.0,7782.335500000002,1726.1220139000004,1675.0,31.935662181214592,94.85201475429376,32.82998545368753,100.24586257121722,-1392.8387758550373,405.44181360201515,32.136530226700245,24.002311083123423,6.062764483627205,-1.9288413098236776,1294280.5388292787
1226.0,Company_1226,Textile,39344.0,875574.0,20179.0,11449.0,65.96,53.0,Bike,25.07,No,74.0,Annually,48.17,915593.0,No,78.0,2.0,0.15,Low,105.0,15120.124700000002,3353.64365846,1967.2,54.9515430703793,77.56580680349121,-20.267237514651498,-8.280729693636344,234.6828687049624,697.6418136020152,-19.64346977329975,14.982311083123413,3.8427644836272066,-0.9288413098236776,-1605811.4611707213
1229.0,Company_1229,Textile,14537.0,601549.0,14783.0,19807.0,46.0,74.0,Walking,48.11,No,41.0,Quarterly,24.44,4023258.0,No,66.0,3.0,0.88,High,161.0,7670.8987,1701.4053316599998,726.85,-42.74779936930398,21.99372470725871,-41.58831320576308,58.676180186753854,-1417.555458095038,-542.7081863979848,3.39653022670025,-4.9776889168765805,-19.887235516372794,0.07115869017632237,1501853.5388292787
1233.0,Company_1233,Textile,48734.0,193255.0,28961.0,15687.0,48.44,46.0,Bike,76.63,No,46.0,Annually,71.67,3379227.0,Yes,88.0,1.0,0.54,Medium,191.0,6768.185700000002,1501.1835882600003,2436.7,91.93291226087497,-60.80801851835631,14.432852685374792,25.67038110716453,-1617.7772014950374,1167.141813602015,31.916530226700246,-2.537688916876583,27.342764483627207,-1.9288413098236776,857822.5388292787
1238.0,Company_1238,Textile,7500.0,784740.0,44930.0,12297.0,50.1,58.0,Car,43.05,Yes,35.0,Bi-annually,38.34,309158.0,No,80.0,3.0,0.26,Low,229.0,25587.635,5675.337442999999,375.0,-70.46216518331016,59.14473388996441,77.53075070452986,-1.4873030869635877,2556.3766532449617,-894.5581863979849,-1.6634697732997523,-0.8776889168765791,-5.987235516372792,0.07115869017632237,-2212246.4611707213
1241.0,Company_1241,Textile,48983.0,556994.0,1622.0,6863.0,74.9,74.0,Car,64.81,No,65.0,Annually,22.58,4588970.0,No,97.0,3.0,0.54,Medium,149.0,570.7818,126.59940323999999,2449.15,92.91356837678907,12.958001259406728,-93.59103321516254,-45.019708960383106,-2992.361386515038,1179.5918136020152,20.096530226700253,23.922311083123425,-21.747235516372797,0.07115869017632237,2067565.5388292787
1252.0,Company_1252,Textile,5768.0,172768.0,47748.0,1986.0,72.61,52.0,Car,11.71,Yes,92.0,Bi-annually,46.13,4265681.0,Yes,58.0,3.0,0.73,High,63.0,42156.7092,9350.358100559999,288.4,-77.28343583697774,-64.96276807005967,88.66544145648547,-84.0899230650329,6231.397310804961,-981.1581863979849,-33.00346977329975,21.63231108312342,1.8027644836272074,0.07115869017632237,1744276.5388292787
1266.0,Company_1266,Textile,20419.0,372604.0,29043.0,9382.0,59.26,82.0,Walking,30.41,Yes,47.0,Annually,34.65,4913577.0,Yes,76.0,2.0,0.02,Low,162.0,20211.0237,4482.80505666,1020.95,-19.58226011706804,-24.436164301123558,14.756857171414664,-24.839707047401184,1363.8442669049628,-248.6081863979848,-14.30346977329975,8.282311083123417,-9.677235516372797,-0.9288413098236776,2392172.5388292787
1271.0,Company_1271,Textile,48691.0,827843.0,14097.0,4007.0,34.89,48.0,Walking,20.5,No,92.0,Bi-annually,22.73,2338514.0,No,81.0,3.0,0.51,Medium,88.0,11207.115,2485.738107,2434.55,91.76356200792596,67.88599273347836,-44.298887320682006,-67.89945706021494,-633.2226827550376,1164.9918136020153,-24.21346977329975,-16.08768891687658,-21.597235516372795,0.07115869017632237,-182890.46117072133
1274.0,Company_1274,Textile,10461.0,25163.0,27999.0,4593.0,75.16,73.0,Bike,48.79,Yes,40.0,Bi-annually,19.8,3212203.0,Yes,83.0,3.0,0.1,Low,208.0,14338.287900000001,3180.23225622,523.05,-58.80062799768102,-94.89696085471216,10.631726885736294,-63.204942919283056,61.27146646496249,-746.5081863979849,4.07653022670025,24.182311083123416,-24.527235516372794,0.07115869017632237,690798.5388292787
1296.0,Company_1296,Textile,32489.0,221716.0,38443.0,6382.0,33.82,72.0,Car,76.44,Yes,45.0,Annually,44.64,1235339.0,No,92.0,4.0,0.02,Low,204.0,9057.1708,2008.8804834399998,1624.45,27.9539620479248,-55.03614723456515,51.89883483939999,-48.87305589176235,-1110.080306315038,354.8918136020152,31.72653022670025,-17.15768891687658,0.31276448362720544,1.0711586901763224,-1286065.4611707213
1303.0,Company_1303,Textile,33748.0,985516.0,26280.0,2702.0,30.8,92.0,Car,38.47,Yes,59.0,Bi-annually,28.46,2157367.0,Yes,99.0,5.0,0.9,High,168.0,16170.084,3586.5246312000004,1687.4,32.91237991915313,99.86196901432596,3.8394865015589774,-78.35396380751205,467.5638414449627,417.84181360201524,-6.243469773299751,-20.17768891687658,-15.867235516372794,2.0711586901763224,-364037.46117072133
1304.0,Company_1304,Textile,34582.0,138851.0,42499.0,13315.0,68.73,65.0,Public Transport,52.4,Yes,97.0,Annually,73.84,1212989.0,No,59.0,4.0,0.27,Low,61.0,20229.524,4486.9084232,1729.1,36.19698715076905,-71.84111241257557,67.92520307571365,6.668013287556302,1367.9476334449619,459.54181360201505,7.686530226700249,17.752311083123423,29.51276448362721,1.0711586901763224,-1308415.4611707213
1310.0,Company_1310,Textile,28025.0,517835.0,17815.0,7036.0,73.59,40.0,Public Transport,25.81,Yes,70.0,Annually,51.04,761952.0,Yes,77.0,1.0,0.79,High,110.00000000000001,13216.948499999999,2931.5191772999997,1401.25,10.37304276503101,5.0165829114225335,-29.608049770727806,-43.63378584369161,-187.441612455038,131.69181360201515,-18.90346977329975,22.612311083123423,6.712764483627204,-1.9288413098236776,-1759452.4611707213
1322.0,Company_1322,Textile,9845.0,704128.0,14642.0,14900.0,56.61,60.0,Public Transport,77.96,Yes,87.0,Quarterly,72.07,1349182.0,Yes,62.0,2.0,0.14,Low,71.0,3227.096800000001,715.7700702400002,492.25,-61.226668830625144,42.79667556703221,-42.14544287078286,19.36563259366045,-2403.1907195150375,-777.3081863979849,33.246530226700244,5.632311083123419,27.742764483627198,-0.9288413098236776,-1172222.4611707213
1326.0,Company_1326,Textile,37766.0,406800.0,18227.0,1004.0,41.16,80.0,Public Transport,27.69,Yes,53.0,Annually,31.18,211151.0,No,65.0,3.0,0.95,High,123.0,13179.943700000002,2923.3115126600005,1888.3,48.736782624947764,-17.501238949922875,-27.98012479208845,-91.95683925342047,-195.64927709503718,618.7418136020151,-17.023469773299748,-9.817688916876584,-13.147235516372795,0.07115869017632237,-2310253.4611707213
1340.0,Company_1340,Textile,34615.0,671760.0,36976.0,16798.0,78.58,53.0,Walking,50.61,No,51.0,Bi-annually,15.75,2741240.0,Yes,74.0,3.0,0.94,High,145.0,18262.4464,4050.6106115200005,1730.75,36.326953623962474,36.23246736233974,46.10231555866228,34.570731295859616,931.6498217649628,461.19181360201515,5.89653022670025,27.602311083123418,-28.577235516372795,0.07115869017632237,219835.53882927867
1342.0,Company_1342,Textile,11761.0,851270.0,5315.0,10879.0,62.83,46.0,Car,20.36,No,46.0,Annually,61.88,3064919.0,No,70.0,1.0,0.24,Low,152.0,4232.866,938.8496788,588.05,-53.680736629454785,72.63697226917196,-78.9989775207083,-12.847065974064964,-2180.1111109550375,-681.5081863979849,-24.35346977329975,11.852311083123418,17.552764483627207,-1.9288413098236776,543514.5388292787
1349.0,Company_1349,Textile,10812.0,15601.0,25869.0,4039.0,55.56,85.0,Car,49.09,Yes,30.0,Bi-annually,21.98,2397423.0,No,95.0,6.0,0.6,Medium,317.0,13169.907899999998,2921.08557222,540.6,-57.418257328259934,-96.8361278978804,2.215512797139619,-67.64310133920843,-197.8752175350378,-728.9581863979848,4.376530226700254,4.582311083123422,-22.347235516372795,3.0711586901763224,-123981.46117072133
1354.0,Company_1354,Textile,34238.0,527223.0,29586.0,21260.0,36.99,99.0,Walking,43.07,No,54.0,Bi-annually,26.61,2209323.0,Yes,65.0,4.0,0.09,Low,120.0,16843.3098,3735.8461136399997,1711.9,34.842185127176876,6.920462873905632,16.902399072873816,70.31633214370612,616.885323884962,442.34181360201524,-1.6434697732997492,-13.987688916876579,-17.717235516372796,1.0711586901763224,-312081.46117072133
1356.0,Company_1356,Textile,39744.0,140918.0,11554.0,12150.0,31.39,46.0,Bike,19.23,Yes,52.0,Annually,70.39,1898386.0,No,85.0,2.0,0.31,Low,163.0,9332.165799999999,2069.87437444,1987.2,56.52689426060277,-71.42192622995387,-54.34697766213804,-2.6649371803372848,-1049.0864153150378,717.6418136020152,-25.48346977329975,-19.58768891687658,26.062764483627205,-0.9288413098236776,-623018.4611707213
1360.0,Company_1360,Textile,1050.0,369463.0,17108.0,10759.0,57.63,87.0,Car,16.84,Yes,50.0,Bi-annually,50.31,1302696.0,No,91.0,2.0,0.94,High,182.0,14227.0128,3155.55143904,52.5,-95.86470312566342,-25.073156947284552,-32.4016006442667,-13.80839992783941,36.59064928496218,-1217.0581863979849,-27.87346977329975,6.652311083123422,5.982764483627207,-0.9288413098236776,-1218708.4611707213
1363.0,Company_1363,Textile,35258.0,123570.0,42907.0,8373.0,79.03,95.0,Bike,48.02,No,84.0,Bi-annually,62.26,1550652.0,No,91.0,2.0,0.92,High,108.0,22303.0586,4946.81839748,1762.9,38.85933066224669,-74.9400887341248,69.53732295747302,-32.92292337538799,1827.8576077249627,493.34181360201524,3.3065302267002536,28.05231108312342,17.932764483627203,-0.9288413098236776,-970752.4611707213
1364.0,Company_1364,Textile,17709.0,18334.0,42106.0,1664.0,77.95,68.0,Bike,68.93,Yes,63.0,Quarterly,17.44,2943448.0,No,79.0,1.0,0.64,High,125.0,13082.334199999998,2901.6617255599995,885.45,-30.255264430831964,-96.28187737194662,66.37235230725427,-86.66950250766101,-217.29906419503823,-384.1081863979848,24.216530226700257,26.972311083123422,-26.887235516372794,-1.9288413098236776,422043.53882927867
1382.0,Company_1382,Textile,45357.0,214148.0,27201.0,19199.0,31.88,46.0,Walking,12.43,No,99.0,Bi-annually,35.72,4035180.0,No,93.0,2.0,0.1,Low,94.0,23819.915699999998,5283.25730226,2267.85,78.63300983741344,-56.57093244505429,7.47861005817754,53.80542148763,2164.2965125049623,998.291813602015,-32.28346977329975,-19.09768891687658,-8.607235516372796,-0.9288413098236776,1513775.5388292787
1383.0,Company_1383,Textile,18283.0,931636.0,18461.0,10678.0,39.27,51.0,Bike,38.13,Yes,92.0,Quarterly,12.27,4902175.0,No,75.0,3.0,0.41,Medium,82.0,11421.8207,2533.35983126,914.15,-27.9946354728613,88.93514196079069,-27.055526624608817,-14.457300346637162,-585.6009584950375,-355.4081863979849,-6.583469773299747,-11.707688916876577,-32.0572355163728,0.07115869017632237,2380770.5388292787
1390.0,Company_1390,Textile,25398.0,510320.0,15396.0,21801.0,33.86,99.0,Bike,22.65,Yes,93.0,Annually,21.76,1760242.0,No,98.0,3.0,0.07,Low,105.0,11908.805999999999,2641.3731707999996,1269.9,0.026923823238452726,3.492546064590357,-39.16618210890404,74.65034605197258,-477.5876189550381,0.34181360201523603,-22.06346977329975,-17.11768891687658,-22.567235516372794,0.07115869017632237,-761162.4611707213
1393.0,Company_1393,Textile,5755.0,481988.0,47089.0,24257.0,55.99,51.0,Public Transport,25.4,No,44.0,Annually,15.43,1918895.0,Yes,60.0,4.0,0.92,High,136.0,35128.394,7791.477789199999,287.75,-77.33463475066,-2.2531641076583773,86.06155174550649,94.32564763922292,4672.516999444962,-981.8081863979849,-19.31346977329975,5.012311083123421,-28.897235516372795,1.0711586901763224,-602509.4611707213
1397.0,Company_1397,Textile,13915.0,51119.0,23177.0,10048.0,59.0,88.0,Bike,28.95,Yes,52.0,Bi-annually,53.54,2560588.0,No,58.0,4.0,0.81,High,112.00000000000001,16467.2585,3652.4379352999995,695.75,-45.197470470101464,-89.6331018531984,-8.421317403096179,-19.50430360395301,533.4771455449618,-573.8081863979849,-15.76346977329975,8.02231108312342,9.212764483627204,1.0711586901763224,39183.53882927867
1405.0,Company_1405,Textile,43164.0,261890.0,21642.0,1415.0,25.24,97.0,Car,56.18,Yes,54.0,Bi-annually,12.65,4014131.0,Yes,87.0,3.0,0.62,High,161.0,9483.5244,2103.44571192,2158.2,69.99614693701332,-46.888887582584324,-14.486523330793782,-88.66427046174299,-1015.5150778350376,888.641813602015,11.46653022670025,-25.737688916876582,-31.677235516372797,0.07115869017632237,1492726.5388292787
1406.0,Company_1406,Textile,48350.0,990235.0,48222.0,6118.0,79.68,46.0,Walking,75.76,No,96.0,Quarterly,68.51,205583.0,No,68.0,1.0,0.1,Low,71.0,11689.012799999999,2592.6230390399996,2417.5,90.42057511826046,100.81897897842458,90.53834543676473,-50.98799059006613,-526.337750715038,1147.9418136020151,31.046530226700256,28.702311083123426,24.18276448362721,-1.9288413098236776,-2315821.4611707213
1408.0,Company_1408,Textile,18498.0,82140.0,25676.0,12499.0,60.99,93.0,Walking,33.23,No,92.0,Annually,62.04,4871331.0,No,82.0,4.0,0.4,Low,89.0,17143.865200000004,3802.509301360001,924.9,-27.147884208116196,-83.34206432484432,1.4529168726799202,0.1309424018900642,683.5485116049631,-344.6581863979849,-11.483469773299753,10.012311083123421,17.712764483627204,1.0711586901763224,2349926.5388292787
1412.0,Company_1412,Textile,11248.0,638678.0,15810.0,5662.0,63.85,68.0,Bike,53.13,Yes,52.0,Bi-annually,33.06,1620521.0,Yes,53.0,1.0,0.41,Medium,102.0,7410.147,1643.5706046,562.4,-55.70112453091637,29.52346044724965,-37.530354581824675,-54.64105961440902,-1475.3901851550377,-707.1581863979849,8.416530226700253,12.87231108312342,-11.267235516372793,-1.9288413098236776,-900883.4611707213
1420.0,Company_1420,Textile,15064.0,53353.0,30652.0,2369.0,74.45,76.0,Bike,74.76,Yes,36.0,Bi-annually,54.76,3266307.0,No,63.0,1.0,0.88,High,175.0,7736.564799999998,1715.9700726399997,753.2,-40.67227417618458,-89.18004818509154,21.114457391392154,-81.02166552923613,-1402.990717115038,-516.3581863979848,30.046530226700256,23.472311083123422,10.432764483627203,-1.9288413098236776,744902.5388292787
1430.0,Company_1430,Textile,23172.0,713426.0,15001.0,8019.0,41.29,98.0,Walking,57.55,Yes,72.0,Bi-annually,71.38,2580491.0,Yes,90.0,0.0,0.1,Low,125.0,6367.924500000001,1412.4056541,1158.6,-8.73990555035509,44.682303591229896,-40.72693542580342,-35.75885853902261,-1706.5551356550377,-110.95818639798495,12.836530226700248,-9.687688916876581,27.0527644836272,-2.9288413098236776,59086.53882927867
1434.0,Company_1434,Textile,22996.0,582153.0,9447.0,2279.0,65.51,82.0,Walking,33.76,Yes,72.0,Bi-annually,61.12,4929819.0,Yes,50.0,6.0,0.9,High,69.0,6257.692800000001,1387.95626304,1149.8,-9.43306007405341,18.06022920743743,-62.67231244367475,-81.74266599456696,-1731.0045267150376,-119.7581863979849,-10.953469773299751,14.532311083123425,16.792764483627202,3.0711586901763224,2408414.5388292787
1438.0,Company_1438,Textile,2805.0,176761.0,11189.0,3394.0,73.4,49.0,Walking,28.21,Yes,61.0,Quarterly,40.02,2349111.0,Yes,59.0,2.0,0.66,High,97.0,8032.5831,1781.6269315799998,140.25,-88.952849778558,-64.15299040813008,-55.789192752437465,-72.81027134074607,-1337.333858175038,-1129.3081863979849,-16.50346977329975,22.422311083123425,-4.307235516372792,-0.9288413098236776,-172293.46117072133
1441.0,Company_1441,Textile,24447.0,530405.0,46356.0,10056.0,23.74,41.0,Public Transport,49.37,Yes,71.0,Quarterly,67.52,2201711.0,No,59.0,5.0,0.9,High,83.0,23470.042800000003,5205.655493040001,1222.35,-3.7184736315178184,7.565770291952203,83.16526774224764,-19.440214673701377,2086.694703284963,-47.208186397984946,4.656530226700248,-27.237688916876582,23.1927644836272,2.0711586901763224,-319693.46117072133
1452.0,Company_1452,Textile,29410.0,396143.0,37098.0,8380.0,70.68,41.0,Bike,19.48,No,87.0,Bi-annually,10.82,856190.0,No,81.0,2.0,0.41,Medium,93.0,29871.3096,6625.45646928,1470.5,15.827696261179735,-19.662471242230332,46.58437101350209,-32.86684556141781,3506.4956795249627,200.94181360201515,-25.23346977329975,19.702311083123426,-33.507235516372795,-0.9288413098236776,-1665214.4611707213
1460.0,Company_1460,Textile,26487.0,438426.0,30131.0,17729.0,36.13,48.0,Car,13.51,Yes,58.0,Quarterly,73.98,3974219.0,Yes,54.0,2.0,0.12,Low,93.0,26060.3019,5780.17496142,1324.35,4.315817438621817,-11.087507836427944,19.055843522772967,42.029080553893024,2661.214171664962,54.791813602015054,-31.20346977329975,-14.847688916876578,29.65276448362721,-0.9288413098236776,1452814.5388292787
1464.0,Company_1464,Textile,22483.0,169295.0,2963.0,7582.0,55.45,78.0,Bike,74.26,Yes,59.0,Bi-annually,19.91,931104.0,No,86.0,5.0,0.92,High,146.0,762.6761999999998,169.16158115999994,1124.15,-11.453447975514997,-65.66709008856242,-88.29237448614462,-39.25971635401788,-2949.7992085950377,-145.40818639798476,29.546530226700256,4.472311083123422,-24.417235516372795,2.0711586901763224,-1590300.4611707213
1467.0,Company_1467,Textile,43514.0,19584.0,34167.0,1361.0,28.89,87.0,Public Transport,54.35,Yes,98.0,Annually,46.38,843598.0,No,91.0,4.0,0.18,Low,93.0,15597.2355,3459.4668339,2175.7,71.37457922845886,-96.02837822909363,35.00318627468666,-89.09687074094148,340.5060441449623,906.141813602015,9.636530226700252,-22.08768891687658,2.0527644836272074,1.0711586901763224,-1677806.4611707213
1483.0,Company_1483,Textile,41149.0,939599.0,42681.0,5885.0,39.28,40.0,Walking,49.07,No,64.0,Quarterly,27.15,86761.0,Yes,99.0,2.0,0.23,Low,155.0,21737.4333,4821.36270594,2057.45,62.06031531626266,90.55003290042137,68.64433498375337,-52.85458068364485,1702.401916184962,787.891813602015,4.356530226700251,-11.69768891687658,-17.177235516372797,-0.9288413098236776,-2434643.4611707213
1484.0,Company_1484,Textile,44371.0,157911.0,1477.0,18697.0,79.12,68.0,Public Transport,11.82,No,72.0,Annually,40.69,3905296.0,No,66.0,4.0,0.87,High,92.0,1302.4186000000002,288.87644548000003,2218.55,74.74976915351262,-67.97575748235317,-94.1639679770623,49.78384111434023,-2830.0843442750374,948.9918136020153,-32.89346977329975,28.142311083123424,-3.6372355163727974,1.0711586901763224,1383891.5388292787
1485.0,Company_1485,Textile,18060.0,518361.0,22270.0,10398.0,40.45,64.0,Car,17.65,Yes,65.0,Annually,31.61,3204710.0,Yes,74.0,2.0,0.72,High,113.99999999999999,18339.344999999998,4067.6667209999996,903.0,-28.87289376141088,5.123255350735072,-12.005123120634762,-16.700412905444203,948.7059312449619,-366.55818639798485,-27.06346977329975,-10.527688916876578,-12.717235516372796,-0.9288413098236776,683305.5388292787
1491.0,Company_1491,Textile,36139.0,570306.0,16218.0,17945.0,43.25,62.0,Public Transport,14.8,Yes,92.0,Bi-annually,64.87,4863075.0,No,74.0,1.0,0.24,Low,80.0,13817.736,3064.7738448,1806.95,42.32904165871385,15.657665731133932,-35.91823470006531,43.75948167068703,-54.18694495503769,537.3918136020152,-29.91346977329975,-7.7276889168765805,20.54276448362721,-1.9288413098236776,2341670.5388292787
1493.0,Company_1493,Textile,27978.0,859110.0,18683.0,16238.0,77.79,60.0,Bike,75.01,No,49.0,Bi-annually,34.97,3641515.0,Yes,89.0,2.0,0.65,High,182.0,4668.881699999999,1035.5579610599998,1398.9,10.187939000179755,74.2269188931459,-26.178343747769162,30.08450617824553,-2083.402828695038,129.34181360201524,30.296530226700256,26.812311083123426,-9.357235516372796,-0.9288413098236776,1120110.5388292787
